Posicion,Empresa,Salario,Ubicacion,Fecha de publicacion,URL de la vacante,Descripción,Home URL,Nombre del Sitio
Video Editor,Prime6 Brands GmbH & 6H Agency GmbH,💰 $50k - $85k*,Belo Horizonte,2021-12-24T11:10:03+00:00,https://remoteok.com/remote-jobs/107875-remote-video-editor-prime6-brands-gmbh-6h-agency-gmbh,"[""Prime6 Brands GmbH & 6H Agency GmbH is hiring a Remote Video Editor \n\\nWe are Prime6 Brands, a global holding company that builds successful DTC brands from the ground up. We are a dynamic, innovative team of entrepreneurial-minded professionals who specialize in creating and scaling modern e-commerce brands in the health, beauty, and wellness industries. Sustainable growth for our products and brands is at the core of our brand-building mission, which we achieve by innovating highly unique, transparent products with premium ingredients.\\n\\nOur next big projects on the horizon include scaling our latest two brands in beauty and alternative medicine space. Our talented team of global professionals, positive work culture, and unique approach to brand-building have made us a key player in the e-commerce industry. We have big plans for the future and are looking for the right candidates to join our growing team.\xa0\\n\\n\\n\\n\\n\\nCORE TASKS: \\n\\n\\n\\n\\n* Create dynamic videos for Facebook, Instagram, TikTok, Snapchat or YouTube\\n\\n* Adding editorial understanding to the production of each video\\n\\n* Finding new and exciting formats content on social media\\n\\n* Assistance in video shoots and production\\n\\n* Editing of high quality footage for brand pages\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\nABOUT US:\\nWould you like to join a young and passionate team in the field of digital marketing and at the same time immerse yourself in the world of international e-commerce?\\nThen you've come to the right place! 🔥\xa0 We are a fast-growing performance marketing agency with a focus on customer acquisition as well as our own direct-to-consumer brands. Join our team of digital marketing rockstars! 🚀\\n\\n\\n\\n\\n\\n\\n\\nWHY YOU WANT TO WORK WITH US: \\n\\n\\n* \\nYou will work for an international, fast growing company with colleagues that range in entrepreneurial experience\\n\\n* \\nYou can work from wherever you want - if you are located in Cologne feel free to come to our Office any time!\\n\\n* \\nYou will be given creative freedom - we want self-starters who can come up with theories and put them into action\\n\\n\\n\\n\\n\\n\\nOUR CULTURE: You are part of a friendly team and an inspiring atmosphere with colleagues who complement each other. Our company language is English and we represent more than 13 nationalities, speak more than 30 different languages and live in more than 9 different time zones 🌎\\n\\n\\n\\n\\n\\n\\n<br/><br/>\\nWHAT YOU SHOULD BRING WITH YOU:\xa0\\n\\n\\n\\n* Motivation and passion about video editing\xa0\\n\\n* Experience with video editing software like Adobe Premier or Final Cut Pro\\n\\n* At least 1 year of experience in a relevant field\\n\\n* Initiative, flexibility, punctuality and reliable teamwork\\n\\n* Organizational talent, creativity\\n\\n* Very good command of written and spoken English, German is a plus\xa0\\n\\n* You are broad-minded and ready to handle a wide variety of tasks\\n\\n\\n\\n\\n\\n\\n\\nWe are interested in promoting motivated, dedicated individuals and therefore look forward to receiving your application. To have a better look at your previous work, please forward a little portfolio with your application to us! 🎥\xa0 Whether as a student, part-time or full-time\xa0employee we are open to all types of employment 😉 \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Video, Non Tech jobs that are similar:\\n\\n\n$50,000 — $77,500/year\\n\n\\n\\n#Location\\nKöln\n\n\n\n\nSee more jobs at Prime6 Brands GmbH & 6H Agency GmbH""]",https://remoteok.com,REMOTEOK
Python And React Typescript Developers,OpenUnited,💰 $50k - $60k*,"Denver, Colorado, United States",2021-12-24T10:36:18+00:00,https://remoteok.com/remote-jobs/107876-remote-python-and-react-typescript-developers-openunited,"['OpenUnited is hiring a Remote Python And React Typescript Developers \n\\nThis holiday season, you are invited to help us build the future at OpenUnited at the software products that are part of our ecosystem. \\n\\nTo get started, join our discord server: https://discord.gg/T3xevYvWey \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to React, Python and JavaScript jobs that are similar:\\n\\n\n$60,000 — $110,000/year\\n\n\n\n\n\nSee more jobs at OpenUnited']",https://remoteok.com,REMOTEOK
Content Marketing Specialist,VergeSense,💰 $60k - $110k*,"Montreal, Quebec",2021-12-22T16:00:03+00:00,https://remoteok.com/remote-jobs/107865-remote-content-marketing-specialist-vergesense,"[""VergeSense is hiring a Remote Content Marketing Specialist \nOur Company\\n\\nThe future of work is increasingly complex — remote workers, distributed teams, flexible multi-tenant office space — and the dynamic of how workers interact with each other and how workers interact with their physical space is changing.\\n\\nVergeSense is building an easy-to-deploy space utilization & sensing platform that helps real estate professionals monitor foot-traffic within buildings. Data from our platform is used to improve building layout & design, execute dynamic workforce strategies, and reduce energy costs. For large clients, the financial impact is in the tens of millions per year. We provide a full-stack solution comprised of easy-to-deploy AI-sensors, fleet management tools, analytics software, and APIs that integrate with the leading workplace management systems on the market.\\n\\nAbout the Role\\n\\nVergeSense is looking for a creative individual with deep content marketing expertise as our new Content Marketing Specialist. This person will be responsible for creating beautiful and informative content for the full buyer’s journey – from blog content, to customer stories, to product marketing materials.\xa0\\n\\nThis is an exciting opportunity for someone looking to become a full stack content marketer who knows how to build exemplary content to impact top to bottom marketing strategy.\xa0\xa0\\n\\nResponsibilities\\n\\nOur ideal content marketing specialist lives to create. While this person’s content skills may start with the written word, responsibilities will include the opportunity to learn other content types like video, web copy, contributions for PR, data reports, sales one-sheets, competitive battle cards, and more.\xa0\\n\\nThis is a very collaborative role who will work with the full marketing team to contribute his or her content skills. As you build, you’ll learn how content plays a part in driving results in every stage of the buyer's journey, which will serve as a strong foundation for someone ready to strengthen strategic thinking and overall marketing skills.\xa0\\n\\nExample projects include:\\n\\n•\xa0Regularly contributing to VergeSense’s Innovations Blog\\n•\xa0Creating amazing and beautiful case studies in written, slide, or video form\xa0\\n•\xa0Collaborating with product marketing to create sales materials like competitive battle cards, data sheets, and sales tools\\n•\xa0Running surveys and analyzing the data to create long-form data reports\\n•\xa0Writing long-form educational ebooks and guides\\n•\xa0Creating webinar and presentation decks\xa0\\n•\xa0Working with designers to bring your content to life, and strengthening your own design chops as you go\\n•\xa0Analyzing the impact of your content on traffic, MQLs, sales impact, and revenue\xa0\\n\\nRole Qualifications\\n\\n•\xa02-5 years of content experience\\n•\xa0Exemplary writing skills and power over the written word.\xa0You have an opinion about the Oxford comma\\n•\xa0Actively learning at least one other content type (video, design, PR, data analysis)\\n•\xa0Incredible storyteller. You know how to create a story arc that moves an audience\\n•\xa0Naturally curious. You ask questions to get to the bottom of everything\\n•\xa0Ability to effectively communicate to executives and colleagues at all levels\\n•\xa0Knack for working in a faced-paced, deadline-driven environment\\n•\xa0Bachelor’s degree and a love to learn\\n\\n\\n\\nBenefits\\n\\n• A high-impact role in an emerging industry leader\\n• Competitive compensation and equity\\n• Employer-sponsored medical, dental and vision insurance\\n• Open Vacation policy: take time off when you need it\\n\\nWe value people from all walks of life who exhibit kindness, curiosity, discipline, humility, and passion to excel at what they do. If you would like to contribute to our team, we encourage you to apply. \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Marketing, Non Tech jobs that are similar:\\n\\n\n$50,000 — $85,000/year\\n\n\\n\\n#Location\\nSan Francisco, Boston, or Remote\n\n\n\n\nSee more jobs at VergeSense""]",https://remoteok.com,REMOTEOK
Sales Development Representative USA,TeleSign,💰 $65k - $100k*,San Francisco,2021-12-22T14:30:04+00:00,https://remoteok.com/remote-jobs/107862-remote-sales-development-representative-usa-telesign,"['TeleSign is hiring a Remote Sales Development Representative USA \n\\nAZ, CO, IL, MD, CA, MI, MN, NC, NV, NY, TN, TX, UT, WA, OR, WI, MA, VA, DC\\n\\nTeleSign is a cloud communications company that is redefining the way the largest brands in the world protect, connect, and engage with their users. With an innovative suite of APIs, enhanced by data intelligence and Machine Learning, TeleSign delivers communication, verification and Mobile Identity solutions that have been used by almost everyone around the world. In business for more than a decade, profitable and located in the heart of Silicon Beach with panoramic views of the ocean and Hollywood sign, there is no better place to evolve and grow your career.\\n\\nPosition Summary\\n\\nSales Development position is a position within TeleSign’s Market Development department. SDR is a coordination point between Market Development and Sales, and responsible for opportunity generation and hand-off to Sales. SDR is the first contact between a potential customer and TeleSign and is responsible for shaping TeleSign’s sales development strategy in the assigned region.\\n\\nEssential Functions\\n\\n\\n* Work closely with Market Research team to Identify key companies within the assigned region and key people within target accounts\\n\\n* Generate emails for Outreach.io, make cold-calls to map and penetrate accounts on the assigned Bounty List\\n\\n* Demonstrating a clear understanding of sales processes and product and service value propositions\\n\\n* Actively seeking out new potential client accounts and making the first contact with those accounts to generate interest\\n\\n* Generate sales appointments and directly influence sales pipeline\\n\\n* Lead management and CRM activities using Salesforce.com\\n\\n* Develop and maintain territory plan from your assigned geography\\n\\n* Weekly reporting on territory updates, industry trends, regional insights, competition news, etc\\n\\n* Participation in Sales Development projects that have wider impact on Market Development, Sales and other teams in the company\\n\\n* Actively contribute, build and innovate TeleSign’s sales development program and processes\\n\\n\\n\\n\\nEssential Requirements\\n\\n\\n* University degree (business, economics, political and social sciences, linguistics and similar)\\n\\n* 1-2 years on similar business development or sales related positions\\n\\n* Lead generation, account management, or sales experience (SaaS sales a plus, but not required)\\n\\n* Fluent spoken and written English\\n\\n* Office suite (Word, Excel, PowerPoint) user\\n\\n* Strong time management skills – ability to multi-task and prioritize in a fast-paced environment;\\n\\n* Strong drive to achieve results with minimal supervision\\n\\n* Strong organizational skills and proactive, innovative approach;\\n\\n* Strong communication, interpersonal and negotiation skills;\\n\\n* Desire to be in technology sales and have a growth mindset for a long-term career in sales\\n\\n* The passion and drive to deliver an exceptional level of achievements;\\n\\n* Interest in learning about new communication technologies\\n\\n* Second language is a plus\\n\\n* Experience of CRM (especially Salesforce.com) is a plus\\n\\n\\n\\n\\nWhy TeleSign\\n\\nTeleSign connects and protects online experiences with sophisticated customer identity and engagement solutions. Through APIs that deliver user verification, data insights, and communications we solve today’s unique customer challenges by bridging businesses to the complex world of global telecommunications.\xa0\\n\\nOur global team consists of the best and the brightest in the industry and we treat them as such.\xa0We provide a variety of excellent benefits ranging from the\xa0standard: 401(k) matching, free lunches, generous PTO, and flexible schedules to the\xa0not so standard: quarterly performance bonuses, in-house massages, our state of the art office with panoramic views of the marina and hills, and so much more! ;)\xa0\xa0\xa0\\n\\nTeleSign is proud to be an equal opportunity employer. We believe our differences help us create a better workplace, a better product, and a better community. We do not discriminate on the basis of race, color, ancestry, religion, national origin, marital status, pregnancy, sex, sexual orientation, gender, gender identity or expression, age, genetic information, disability, military or veteran status, or any other basis protected by federal, state or local law, ordinance or regulation.\\n\\nTeleSign also participates in E-Verify and will provide the federal government with your Form I-9 information to confirm that you are authorized to work in the U.S.\\n\\nTeleSign is an Affirmative Action Employer and as part of the commitment to AAP, it will seek to ensure affirmative action to provide equality of opportunity in all aspects of employment, and that all personnel activities, such as the recruitment selection, training, compensation, benefits, discipline, promotion, transfer, layoff and termination processes remain free of illegal discrimination and harassment based on protected characteristics.\\n\\nTelesign does not accept unsolicited resumes from individual recruiters or third party recruiting agencies in response to job postings. No fee will be paid to third parties who submit unsolicited candidates directly to our hiring managers or HR team.\\n\\n#LI-Remote \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Sales jobs that are similar:\\n\\n\n$50,000 — $60,000/year\\n\n\\n\\n#Location\\nMarina Del Rey, California, United States\n\n\n\n\nSee more jobs at TeleSign']",https://remoteok.com,REMOTEOK
Software Engineer Frontend Fullstack,HolidayCheck Group AG,💰 $65k - $100k*,"Boston, MA",2021-12-22T11:19:48+00:00,https://remoteok.com/remote-jobs/107859-remote-software-engineer-frontend-fullstack-holidaycheck-group-ag,"['HolidayCheck Group AG is hiring a Remote Software Engineer Frontend Fullstack \n\\nHolidayCheck – make an impact, shape tech in tourism\\n\\nFor more than 20 years HolidayCheck is one of the leading eCommerce companies within tourism. Our vision is to make vacation better. We leverage technology competing in a very challenging environment and with over 600 (micro) services running on a cloud infrastructure, we serve millions of offers coming from billions of combinations every day to customers looking for their dream vacation.\\n\\nWe excel with modern software, creative ideas, and agile teams. Teams are empowered to foster their contribution to the bigger goal by choosing the right technology for the right problem. We value on code reviews, pair-programming, self-organization, and flexibility. Collaborating with others is key, as taking decisions as a team is as well.\\n\\nYour responsibility and scope: \\n\\n\\n* You develop, test and deploy innovative React Web Applications and NodeJs Services\\n\\n* You join one of our startup-minded and self-organized teams\\n\\n* You bring in your ideas and collaborate with Product Designers and Product Owners\\n\\n* You care about performance and you value on pair programming, code reviews and tests\\n\\n\\n\\n\\nKey qualifications:\\n\\n\\n* You thrive on creativity; you learn with passion and you are able to self-organize\\n\\n* You appreciate and provide feedback to others, you want to share your knowledge\\n\\n* You care about site speed and performance\\n\\n* You are consumer oriented\\n\\n* You have at least 2 years of professional experience, ideally with HTML, CSS and JavaScript\\n\\n* You have experience with at least one modern Library/Framework (e.g. React, Angular, etc.)\\n\\n* …and you LOVE your work!\\n\\n\\n\\n\\n\\nThings we don’t filter by:\\n\\n\\n* Degrees: Degrees are a privilege that we don’t base our decisions on\\n\\n* GitHub profile: Not everyone has time & energy to program in their spare time\\n\\n\\n\\n\\n\\n\\nWhat is in for you?\\n\\n\\n* Being part of an inspiring and diverse team\\n\\n* Shaping an industry everyone enjoys\\n\\n* Self-organization, remote work / Home-office friendly, flexible working hours\\n\\n* Choose your hardware: Windows, MacOS or Linux\\n\\n\\n\\n\\nIf we have sparked your interest and you want to revolutionize the travel market with us, we look forward to receiving your application! \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Front End, Developer and Engineer, Digital Nomad jobs that are similar:\\n\\n\n$60,000 — $110,000/year\\n\n\n\n\n\nSee more jobs at HolidayCheck Group AG']",https://remoteok.com,REMOTEOK
Product Marketing Manager,Format,💰 $70k - $100k*,Berlin,2021-12-22T11:00:03+00:00,https://remoteok.com/remote-jobs/107858-remote-product-marketing-manager-format,"['Format is hiring a Remote Product Marketing Manager \nReports to: Director of Product Marketing, Zenfolio\\nLocation: Remote (North America)\\n\xa0\\nCompany Overview\\n\xa0\\nWe are living in some of the most exciting times for creative entrepreneurs. Visual artists are more empowered than ever before to capture the world around us - to share it and ultimately, to sell it. That’s why we’ve created a comprehensive platform that gives visual artists access to the tools they need so that making a name for themself - and making a living - is easier than ever before.\xa0\\n\\nWelcome to Format and Zenfolio.\xa0\\n\\nWe are working together to help photographers showcase, market and sell their work online. Together, our product suite includes a website portfolio builder, an online store, client management tools and more. With 100+ team members spread across North America, and tens of thousands of customers in over 190 countries, we build solutions that cater to the diverse needs of photographers around the globe.\\n\\nRole Overview\\n\\nWe are looking for an experienced and meticulously organized Product Marketer to grow our professional and volume photographers vertical with a focus on our Zenfolio product offering, This passionate PMM will lead and execute go-to-market campaigns and promotions for product and feature launches, develop, test and optimize product positioning and messaging, and generate user engagement and product adoption.\\n\xa0\\nThis is a highly collaborative and visible position that requires forward-thinking and strategic planning. You will thrive in this role if you are unafraid to challenge the status quo, test and analyze new ideas, and successfully manage projects from ideation to execution. Ideal for someone who likes the best of both worlds, you will balance strategy with the day-to-day tactics.\\n\\n\\n\\nWhy you should work with us\\n\\nWe are two companies that are built on the values we believe in—impact, trust, care, and simplicity.\xa0 We move fast, solve important problems, and continuously aim to do and be better. At Format and Zenfolio, the work of every team member matters—whether it’s for our members, company, team, or culture—we all strive to make an impact with ideas that are better, smarter, and more innovative. Our team members make important decisions every day that have direct and tangible impacts on our users.\xa0\\n\\nAs a growing team (100+),\xa0 distributed globally we are open to applicants from anywhere within North America. We care deeply about fostering a company that our team is extremely proud to work for—a healthy organizational culture, competitive salaries, flexible work arrangements, great health benefits, and other financial perks.\xa0\\n\\nWe have an amazing team that will be eager to help you succeed in your role and grow in your career.\xa0\\n\\nWhat to expect:\\n\\nIf this sounds like the right place for you, then get in touch! We can’t wait to meet you.\xa0\\nYour resume will be reviewed by a human within 1 week. Selected applicants will be invited for a phone screening with someone from our team. On the phone screen, we will share more detailed information about this specific role.\\n\\nFormat and Zenfolio are proud to be equal opportunity employers and are committed to building a work environment that is both diverse and inclusive. All qualified applicants are highly encouraged to apply and will receive consideration for employment regardless of race, religion, gender, gender identity or expression, sexual orientation, ethnicity, creed, disability, or age. We are committed to working with applicants requesting accommodation at any stage of the hiring process.\\n \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Executive, Marketing jobs that are similar:\\n\\n\n$65,000 — $100,000/year\\n\n\\n\\n#Location\\nNorth America\n\n\n\n\nSee more jobs at Format']",https://remoteok.com,REMOTEOK
Product Marketing Manager Government & Defense,Whoop,💰 $60k - $110k*,Berlin,2021-12-22T05:45:06+00:00,https://remoteok.com/remote-jobs/107855-remote-product-marketing-manager-government-defense-whoop,"[""Whoop is hiring a Remote Product Marketing Manager Government & Defense \nLocation - Boston / Remote\\n\\nAt WHOOP, we're on a mission to unlock human performance. WHOOP empowers users to perform at a higher level through a deeper understanding of their bodies and daily lives.\xa0\\n\\nWHOOP is seeking a Product Marketing Manager to pave the way for growth across our government and defense industry. You are a trailblazer who will define and lead key initiatives to deepen our market intelligence, establish compelling messaging and content, and support key product development and launches, ensuring go to market readiness across marketing, product, sales, and customer success.\xa0\\n\\nWHOOP is an Equal Opportunity Employer and participates in\xa0E-verify\xa0to determine employment eligibility.\\n \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Executive, Marketing jobs that are similar:\\n\\n\n$65,000 — $100,000/year\\n\n\\n\\n#Location\\nBoston, MA\n\n\n\n\nSee more jobs at Whoop""]",https://remoteok.com,REMOTEOK
Product Manager,Ledger8760,💰 $70k - $120k*,"Toronto, ON",2021-12-22T05:00:02+00:00,https://remoteok.com/remote-jobs/107854-remote-product-manager-ledger8760,"['Ledger8760 is hiring a Remote Product Manager \nThe Company:\\n\\nLedger8760 is on a mission to help companies, cities, & communities achieve their climate goals by operationalizing energy, financial, and GhG emissions data.\\n\\nWe empower customers to see and act on their data in real-time, to achieve their climate goals and cost savings through innovative solutions like Carbon Tools™ and Energy Tracker™.\xa0 Ledger’s growing team has deep expertise in energy policy, Human-Centered Design, FinTech, and data science. We are a passionate, semi-distributed team collaborating in an agile process—pairing developers, designers, & product owners to build products that meet our customers’ core needs.\xa0\\n\\nAbout you:\\n\\nWe are looking for a Product Manager to grow with Ledger as we scale up our Product team across the organization.\xa0 As a Product Manager, you’ll leverage customer & market insights to define and develop a product roadmap. You will help create stories, test features, plan and execute releases by working closely with the engineering and design teams.\xa0\\n\\nYou’ll\u202fplay a key role in supporting a major evolution of our SAAS product—moving from our current MVP\xa0 into tracking, forecasting, and reporting environmental, energy, and financial metrics for a range of customers across industries and cities. You’ll work closely with the Director of Product to help translate customer-centered research insights into product decisions, iterating on and developing new features with our design & engineering team.\\n\\nCompetitive salary and benefits package based on your location.\xa0We prefer a candidate who can work across PST/PDT hours. No relocation requirement at this time, but out-of-region members should anticipate strategic travel to the pacific northwest (subject to public health standards)\xa0for all-hands summits/team sprints in the future.\xa0\\n \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Executive jobs that are similar:\\n\\n\n$70,000 — $100,000/year\\n\n\\n\\n#Location\\nReno, NV\n\n\n\n\nSee more jobs at Ledger8760']",https://remoteok.com,REMOTEOK
Customer Success Analyst,Rock Content,💰 $65k - $115k*,"Irvine, CA, USA",2021-12-21T12:00:03+00:00,https://remoteok.com/remote-jobs/107838-remote-customer-success-analyst-rock-content,"[""Rock Content is hiring a Remote Customer Success Analyst \nRock Content is a global leader in content marketing and we exist to enable growth opportunities for our customers, employees and partners. We offer an end-to-end content marketing solution, combining SaaS, services, and our talent marketplace. \\n\\nWe’re 500 remote Rockers distributed around the world and as a company that breathes diversity, we welcome candidates of all religions, genders, races, beliefs, backgrounds and sexual orientations. We promote growth, support and contribution through diversity and inclusion groups.\xa0 We've tripled our growth in the last 2 years and as we scale in North America, the opportunities to learn and make a huge impact are endless. Join our journey to IPO! Check out this recent news about our Series B funding:\xa0https://rockcontent.com/blog/series-b-funding/\\n\\nLearn more about careers at Rock Content here: https://rockcontent.com/careers/\\n \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Developer, Cloud and Senior, Digital Nomad, Customer Support, Analyst, Non Tech jobs that are similar:\\n\\n\n$60,000 — $110,000/year\\n\n\\n\\n#Location\\nBelo Horizonte\n\n\n\n\nSee more jobs at Rock Content""]",https://remoteok.com,REMOTEOK
Application Security Engineer,Guild Education,💰 $60k - $100k*,"United States, Remote",2021-12-21T12:00:03+00:00,https://remoteok.com/remote-jobs/107839-remote-application-security-engineer-guild-education,"['Guild Education is hiring a Remote Application Security Engineer \n\\nRole Description:\\n\\nYou will be a leader within our application security team.\xa0 The goal of Guild Education’s application security program is to ensure that software engineering teams across the company are enabled to securely design, build, test, and maintain the applications that power our business.\xa0 Our guiding principle is to pave roads and enable our engineers to deliver secure software with minimal friction, supporting their work across the entire Secure Development Lifecycle (SDL).\xa0 We take a customer-service oriented approach to support, coach, and empower our engineers to do the right things without friction or slowing them down.\\n\\n\xa0\\n\\nResponsibilities:\\n\\n\\nDevelop and lead threat modeling training, workshops, and collaborative sessions for a wide array of cloud-based products and services. Champion threat modeling practices within the development teams, promoting best industry practices.\\n\\nCollaborate with product and engineering on architecting resilient, security-first services\\n\\nBuild and deliver educational content to our engineers including hands-on training courses\\n\\nInterpret findings from application security tools and provide coaching in remediation\\n\\nAssist in the development of secure code libraries\\n\\nEvaluate and classify findings from SAST, DAST, SCA and externally reported sources\\n\\nAct as technical liaison between Information Security and application development teams, including guiding teams towards strong application security practices and remediating known risks\\n\\nDevelop and support integration and automation within security, monitoring, reporting, and ticketing platforms\\n\\nReview and analyze existing processes and suggest improvements for increased security and efficiency\\n\\n\\n\\n\\n\xa0\\n\\nRequirements:\\n\\n\\n1-3 years in secure development/application security\\n\\nProficiency in one or more of modern programming languages\\n\\nProficiency in scripting\\n\\nHands-on experience with one or more application security testing tools (SAST, SCA, IAST, DAST)\\n\\nIntimate knowledge of OWASP Top 10 Vulnerabilities, mitigations, and their impact on application architecture\\n\\nExperience in web application security and SSDLC practices\\n\\nProficient in at least one general programming language such as JavaScript, Python, C/C++, Java, Rust, or Go\\n\\nAn understanding of web applications, web servers, layer 7 application technologies\\n\\n\\n\\n\\n\xa0\\n\\nPreferred Qualifications:\\n\\n\\nAn understanding of AWS Well Architected Framework and Cloud native application development best practices\\n\\nExperience with OWASP Application Security Verification Standards (ASVS)\\n\\n\\n\\n\\n\xa0\\n\\nOther Soft skills:\\n\\n\\nYou are a great communicator who can explain technical issues and risks to a broad, non-technical audience.\\n\\nYou can work well with engineering, legal, security, devops, product, executives, and others.\\n\\nYou tailor your communication style, level of detail, and approach based on the audience.\\n\\nEnjoys working directly with software engineers, including in new languages and tool chains\\n\\nYou are a strong collaborator and can influence technical teams, and you take them along with you.\\n\\nYou operate effectively across teams and disciplines even in highly ambiguous situations.\\n\\nYou have experience building inclusive team cultures\\n\\n\\n\\n\\n\xa0\\n\\nWe feel passionately about equal pay for equal work, and transparency in compensation is one vehicle to achieve that. Total compensation for this role is market competitive, including a base salary range of $110,000-$130,000\xa0as well as company stock options.\xa0 \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to InfoSec, Engineer and Education jobs that are similar:\\n\\n\n$70,000 — $120,000/year\\n\n\\n\\n#Location\\nDenver, Colorado, United States\n\n\n\n\nSee more jobs at Guild Education']",https://remoteok.com,REMOTEOK
Senior Cloud Developer,MavTek,💰 $70k - $100k*,🇺🇸 US,2021-12-21T12:00:02+00:00,https://remoteok.com/remote-jobs/107837-remote-senior-cloud-developer-mavtek,"[""MavTek is hiring a Remote Senior Cloud Developer \nMavTek is proud to be an equal opportunity workplace dedicated to hiring and nurturing a diverse workforce.\\n\\nWe’re looking for the\xa0Senior Cloud Developer of Our Dreams for the Platform Division. It might be you.\xa0\\n\u202f\xa0\\nAs a\xa0Senior Cloud Developer,\xa0you’ll be part of\xa0the\xa0Platform division. This division is responsible for providing an enterprise-grade platform with security, reliability, performance, and scalability at the heart of its efforts. \\n\\nSure, MavTek looks good on paper. But we’re so much more\xa0\xa0 \u202f\xa0\\n\xa0\\nSince entering Montreal’s tech scene 7 years ago, MavTek continues to grow rapidly while the team forges ahead on a path of inventing change and creating real impact for our customers. We’re looking for a Senior Cloud Developer who is innovative, eager to own their success and energized by the opportunity to pursue a career that’s as challenging as it is rewarding. \\n\\nAt MavTek, we empower you to raise your voice, make a real impact not just within our fast growing company, but in everyday lives of tens of thousands of our customers.\xa0\\n\\nMake your friends jealous with:\xa0\\n\\n- Competitive salary & generous vacation packages\u202f\xa0\\n- Remote work policy\xa0\\n- Option for hybrid work if you want to take advantage of our state of the art office in Montreal\xa0\\n- Profit Sharing Plan to help prepare for your future\xa0\\n- Extra days off at the Holiday Season!\\n- DPSP plan (employer match)\\n- Instant access to 24/7 online healthcare with a family plan\xa0\\n- Extensive summer hours & flex time\xa0\\n- Year-round team activities and events, from massive to casual and everything in between\u202f\xa0\\n- Unique role helping build products that make a difference\\n- Home office subsidy, in addition to the essentials including monitor, laptop & accessories\\n- Collaborate with a diverse and passionate team that pushes the envelope and questions the status quo;\\n- An environment where you can grow and gain opportunities for development and advancement\\n- Tuition Reimbursement Program\\n- Generous referral program\xa0\\n\\nWhat your day to day life at MavTek looks like:\xa0\\n\\n- Design, write, ship, and motivate the creation of foundational infinite scale cloud infrastructure.\\n- Produce reproducible, testable and monitor-able infrastructure.\\n- Shared infrastructure operational and emergency support but implement automations to reduce support and eliminate toil\\n- Writing and automating solutions to alleviate other squads workload\\n\\n\xa0Enough about us, we want to know more about you\\n\xa0\\n· You have strong AWS skills and you are fluent in using Infrastructure as code (IaC) with CloudFormation, CDK or Terraform.\\n· You feel comfortable designing and deploying production-grade CI/CD pipelines\\n· You have strong communication and interpersonal skills; being empathetic and curious are key.\\n· You feel comfortable leveraging your programming skills in Python or Typescript.\\n· Unix, bash, networking, containers, are not a problem for you\\n· Ability to debug and optimize code and automate routine tasks.\\n· You are proactive addressing potential problems before they occur. Proven track record of making things better and leading solutions that remove technical pain points and facilitate growth.\\n\\nThe successful candidate will participate in building high-performance website optimized for a high traffic site (in the millions).\\n\\n\xa0You’ll be Joining other MavTek Matches: \u202f\xa0\\n\xa0\\nWe’re DJ’s, video game heroes, photographers, movie buffs, musicians, grill masters and everything in between. We’re fiercely proud of our teammates, our work, and the impact we’re making to help tens of thousands of entrepreneurs who rely on our e-commerce platform to monetize their content. If you're inspired to do the best work of your life, then join the team. \u202f\xa0\\n\\n \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Developer, Cloud and Senior, Digital Nomad jobs that are similar:\\n\\n\n$65,000 — $115,000/year\\n\n\\n\\n#Location\\nMontreal, Quebec\n\n\n\n\nSee more jobs at MavTek""]",https://remoteok.com,REMOTEOK
